book_id,isbn13,authors,original_publication_year,original_title,title,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
107,9780440241420,Nicholas Sparks,1999,Confessions of a Shopaholic,A Walk to Remember,4.15,546948,10640,24094,94327,169650,260870,https://images.gr-assets.com/books/1385738968m/3473.jpg,https://images.gr-assets.com/books/1385738968s/3473.jpg
108,9780451525260,Sophie Kinsella,2000,Les Misérables,"Confessions of a Shopaholic (Shopaholic, #1)",3.61,543658,30705,56949,156636,166927,146787,https://images.gr-assets.com/books/1327872404m/9416.jpg,https://images.gr-assets.com/books/1327872404s/9416.jpg
109,9780553381700,"Victor Hugo, Lee Fahnestock, Norman MacAfee",1862,A Clash of Kings,Les Misérables,4.14,513407,15225,25914,87461,167385,264147,https://images.gr-assets.com/books/1411852091m/24280.jpg,https://images.gr-assets.com/books/1411852091s/24280.jpg
110,9780143037150,George R.R. Martin,1998,The Memory Keeper's Daughter,"A Clash of Kings  (A Song of Ice and Fire, #2)",4.4,523303,1788,7104,56167,221706,320000,https://images.gr-assets.com/books/1358254974m/10572.jpg,https://images.gr-assets.com/books/1358254974s/10572.jpg
111,9780670026610,Kim Edwards,2005,Me Before You,The Memory Keeper's Daughter,3.64,501430,19453,47004,145437,183150,115538,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
112,9780684833390,Jojo Moyes,2012,Catch-22,"Me Before You (Me Before You, #1)",4.27,587647,10346,21880,91517,249474,367916,https://images.gr-assets.com/books/1357108762m/15507958.jpg,https://images.gr-assets.com/books/1357108762s/15507958.jpg
113,9780751529810,Joseph Heller,1961,Tuesdays with Morrie,Catch-22,3.98,563265,20639,37912,106269,186745,230950,https://images.gr-assets.com/books/1463157317m/168668.jpg,https://images.gr-assets.com/books/1463157317s/168668.jpg
114,9780312422160,"Mitch Albom, Saulius Dagys",1997,Middlesex,Tuesdays with Morrie,4.06,556518,11507,30534,107446,194448,240462,https://images.gr-assets.com/books/1423763749m/6900.jpg,https://images.gr-assets.com/books/1423763749s/6900.jpg
115,9780143039560,Jeffrey Eugenides,2002,The Adventures of Tom Sawyer,Middlesex,3.98,488243,19329,30503,89740,171099,197327,https://images.gr-assets.com/books/1437029776m/2187.jpg,https://images.gr-assets.com/books/1437029776s/2187.jpg
116,9780440498060,"Mark Twain, Guy Cardwell, John Seelye",1876,A Wrinkle in Time,The Adventures of Tom Sawyer,3.89,555359,12130,34349,143659,217896,186192,https://images.gr-assets.com/books/1404811979m/24583.jpg,https://images.gr-assets.com/books/1404811979s/24583.jpg
117,9780143038090,Madeleine L'Engle,1962,The Joy Luck Club,"A Wrinkle in Time (A Wrinkle in Time Quintet, #1)",4.04,615907,17313,34988,119115,209745,268933,https://images.gr-assets.com/books/1329061522m/18131.jpg,https://images.gr-assets.com/books/1329061522s/18131.jpg
118,9780385490820,Amy Tan,1989,The Handmaid's Tale,The Joy Luck Club,3.9,515090,14802,30197,116748,195930,167566,https://images.gr-assets.com/books/1304978653m/7763.jpg,https://images.gr-assets.com/books/1304978653s/7763.jpg
119,9780385729340,Margaret Atwood,1985,The Sisterhood of the Traveling Pants,The Handmaid's Tale,4.06,607889,13998,32561,116975,252942,267088,https://images.gr-assets.com/books/1498057733m/38447.jpg,https://images.gr-assets.com/books/1498057733s/38447.jpg
120,9780060987110,Ann Brashares,2001,Lolita,"The Sisterhood of the Traveling Pants (Sisterhood, #1)",3.75,525706,14996,42396,152024,177404,149784,https://images.gr-assets.com/books/1461611233m/452306.jpg,https://images.gr-assets.com/books/1461611233s/452306.jpg
121,9780582418270,"Vladimir Nabokov, Craig Raine",1955,Wicked: The Life and Times of the Wicked Witch of the West,Lolita,3.88,469836,21091,37205,108664,165477,185553,https://images.gr-assets.com/books/1377756377m/7604.jpg,https://images.gr-assets.com/books/1377756377s/7604.jpg
122,9780316098340,"Gregory Maguire, Douglas Smith",1995,The Firm,"Wicked: The Life and Times of the Wicked Witch of the West (The Wicked Years, #1)",3.52,506900,40802,65835,132061,153583,133217,https://images.gr-assets.com/books/1437733293m/37442.jpg,https://images.gr-assets.com/books/1437733293s/37442.jpg
123,9780521618750,John Grisham,1991,Room,"The Firm (Penguin Readers, Level 5)",3.99,488269,5075,20119,111543,190966,160652,https://images.gr-assets.com/books/1418465200m/5358.jpg,https://images.gr-assets.com/books/1418465200s/5358.jpg
124,9780340839940,Emma Donoghue,2010,"The Tragicall Historie of Hamlet, Prince of Denmark",Room,4.03,511360,11020,26079,99831,217995,201402,https://images.gr-assets.com/books/1344265419m/7937843.jpg,https://images.gr-assets.com/books/1344265419s/7937843.jpg
125,9780316346630,"William Shakespeare, Richard Andrews, Rex Gibson",1600,Dune,Hamlet,4,515820,10413,32697,121040,192937,219807,https://images.gr-assets.com/books/1351051208m/1420.jpg,https://images.gr-assets.com/books/1351051208s/1420.jpg
126,9781451648540,Frank Herbert,1965,The Tipping Point: How Little Things Can Make a Big Difference,Dune (Dune Chronicles #1),4.19,485032,13354,22778,74206,154771,260867,https://images.gr-assets.com/books/1434908555m/234225.jpg,https://images.gr-assets.com/books/1434908555s/234225.jpg
127,9780451163970,Malcolm Gladwell,2000,Steve Jobs,The Tipping Point: How Little Things Can Make a Big Difference,3.92,490504,15111,25871,106453,189120,162511,https://images.gr-assets.com/books/1473396980m/2612.jpg,https://images.gr-assets.com/books/1473396980s/2612.jpg
128,9780684830490,Walter Isaacson,2011,One Flew Over the Cuckoo's Nest,Steve Jobs,4.09,560715,19680,21986,88456,203975,245159,https://images.gr-assets.com/books/1327861368m/11084145.jpg,https://images.gr-assets.com/books/1327861368s/11084145.jpg
129,9780142000660,Ken Kesey,1962,The Old Man and the Sea,One Flew Over the Cuckoo's Nest,4.18,491642,5672,15978,78714,191622,222472,https://images.gr-assets.com/books/1485308778m/332613.jpg,https://images.gr-assets.com/books/1485308778s/332613.jpg
130,9781401308580,Ernest Hemingway,1952,The Grapes of Wrath,The Old Man and the Sea,3.73,520630,28645,52583,136217,186747,170136,https://images.gr-assets.com/books/1329189714m/2165.jpg,https://images.gr-assets.com/books/1329189714s/2165.jpg
131,9780451528830,John Steinbeck,1939,The Five People You Meet in Heaven,The Grapes of Wrath,3.92,322321,23552,40261,103475,173589,212475,https://images.gr-assets.com/books/1352912927m/4395.jpg,https://images.gr-assets.com/books/1352912927s/4395.jpg
132,9781416914300,Mitch Albom,2003,Anne of Green Gables,The Five People You Meet in Heaven,3.9,449501,12360,33669,107800,155830,165040,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
133,9780553573430,L.M. Montgomery,1908,City of Glass,"Anne of Green Gables (Anne of Green Gables, #1)",4.23,502247,8864,19531,80256,158725,265976,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
134,9780060759960,Cassandra Clare,2009,A Storm of Swords,"City of Glass (The Mortal Instruments, #3)",4.34,593173,6646,17351,79202,179290,348071,https://images.gr-assets.com/books/1369452339m/3777732.jpg,https://images.gr-assets.com/books/1369452339s/3777732.jpg
135,9780440242950,George R.R. Martin,2000,Divine Secrets of the Ya-Ya Sisterhood,"A Storm of Swords (A Song of Ice and Fire, #3)",4.54,469022,1456,4820,36418,149268,335682,https://images.gr-assets.com/books/1497931121m/62291.jpg,https://images.gr-assets.com/books/1497931121s/62291.jpg
136,9780142437260,Rebecca Wells,1996,Outlander,Divine Secrets of the Ya-Ya Sisterhood,3.79,465676,15795,35314,120396,158451,140552,https://images.gr-assets.com/books/1408313524m/137791.jpg,https://images.gr-assets.com/books/1408313524s/137791.jpg
137,9781594744760,Diana Gabaldon,1991,The Scarlet Letter,"Outlander (Outlander, #1)",4.2,515547,20998,27673,73126,147085,309960,https://images.gr-assets.com/books/1402600310m/10964.jpg,https://images.gr-assets.com/books/1402600310s/10964.jpg
138,9780307270000,"Nathaniel Hawthorne, Thomas E. Connolly, Nina Baym",1850,Miss Peregrine’s Home for Peculiar Children,The Scarlet Letter,3.37,509883,34813,80444,182701,165079,96209,https://images.gr-assets.com/books/1404810944m/12296.jpg,https://images.gr-assets.com/books/1404810944s/12296.jpg
139,9780804139020,Ransom Riggs,2011,Luftslottet som sprängdes,"Miss Peregrine’s Home for Peculiar Children (Miss Peregrine’s Peculiar Children, #1)",3.89,613674,14920,45434,159227,234792,217849,https://images.gr-assets.com/books/1472782916m/9460487.jpg,https://images.gr-assets.com/books/1472782916s/9460487.jpg
140,9780451207140,"Stieg Larsson, Reg Keeland",2007,The Martian,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)",4.2,443951,3823,14773,78387,203297,226511,https://images.gr-assets.com/books/1327708260m/6892870.jpg,https://images.gr-assets.com/books/1327708260s/6892870.jpg
141,9781476746590,Andy Weir,2012,The Pillars of the Earth,The Martian,4.39,423344,4114,10856,49200,173861,291671,https://images.gr-assets.com/books/1413706054m/18007564.jpg,https://images.gr-assets.com/books/1413706054s/18007564.jpg
142,9781400064170,Ken Follett,1989,"Unbroken: A World War II Story of Survival, Resilience, and Redemption","The Pillars of the Earth (The Kingsbridge Series, #1)",4.29,462517,9248,16886,57825,148052,263882,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
143,9780671027380,Anthony Doerr,2014,Deception Point,All the Light We Cannot See,4.31,470001,6209,14527,61020,185239,280832,https://images.gr-assets.com/books/1451445646m/18143977.jpg,https://images.gr-assets.com/books/1451445646s/18143977.jpg
144,9780316055440,Laura Hillenbrand,2010,The Goldfinch,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",4.4,487775,10308,12874,47828,144203,313339,https://images.gr-assets.com/books/1327861115m/8664353.jpg,https://images.gr-assets.com/books/1327861115s/8664353.jpg
145,9781595141710,Dan Brown,2001,Thirteen Reasons Why,Deception Point,3.67,455610,14380,45006,143182,160819,116346,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
146,9780452287020,Donna Tartt,2013,Girl with a Pearl Earring,The Goldfinch,3.87,396756,19164,35300,93459,153459,162465,https://images.gr-assets.com/books/1451554970m/17333223.jpg,https://images.gr-assets.com/books/1451554970s/17333223.jpg
147,9780525421030,Jay Asher,2007,If I Stay,Thirteen Reasons Why,4.02,463783,15246,35668,105414,179197,235756,https://images.gr-assets.com/books/1333822506m/1217100.jpg,https://images.gr-assets.com/books/1333822506s/1217100.jpg
148,9780312353770,Tracy Chevalier,1999,The Red Tent,Girl with a Pearl Earring,3.85,467577,11525,28287,123463,189656,139246,https://images.gr-assets.com/books/1327197580m/2865.jpg,https://images.gr-assets.com/books/1327197580s/2865.jpg
149,9780786856860,Gayle Forman,2009,The Sea of Monsters,"If I Stay (If I Stay, #1)",3.96,503527,12666,34896,122977,190793,205755,https://images.gr-assets.com/books/1347462970m/4374400.jpg,https://images.gr-assets.com/books/1347462970s/4374400.jpg
150,9780446528050,Anita Diamant,1997,Dear John,The Red Tent,4.16,424981,9470,19616,67878,146178,206075,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
151,9781416914300,Rick Riordan,2006,City of Ashes,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",4.23,514932,2967,13884,91127,188988,253546,https://images.gr-assets.com/books/1400602661m/28186.jpg,https://images.gr-assets.com/books/1400602661s/28186.jpg
152,9780743477110,Nicholas Sparks,2006,The Tragedy of Macbeth,Dear John,4.01,441062,9683,25220,94711,145202,179965,https://images.gr-assets.com/books/1397749854m/5526.jpg,https://images.gr-assets.com/books/1397749854s/5526.jpg
153,9780618346260,Cassandra Clare,2008,The Two Towers,"City of Ashes (The Mortal Instruments, #2)",4.21,541117,6135,20075,92626,192934,274238,https://images.gr-assets.com/books/1432730356m/1582996.jpg,https://images.gr-assets.com/books/1432730356s/1582996.jpg
154,9780312321180,William Shakespeare,1606,Something Borrowed,Macbeth,3.88,496018,10551,35408,127354,183871,167642,https://images.gr-assets.com/books/1459795224m/8852.jpg,https://images.gr-assets.com/books/1459795224s/8852.jpg
155,9780394800160,J.R.R. Tolkien,1954,Green Eggs and Ham,"The Two Towers (The Lord of the Rings, #2)",4.42,480446,3013,10264,55433,156232,307267,https://images.gr-assets.com/books/1298415523m/15241.jpg,https://images.gr-assets.com/books/1298415523s/15241.jpg
156,9780142403880,Emily Giffin,2004,Charlie and the Chocolate Factory,"Something Borrowed (Darcy & Rachel, #1)",3.83,403601,16019,29297,104322,148507,137044,https://images.gr-assets.com/books/1305063535m/42156.jpg,https://images.gr-assets.com/books/1305063535s/42156.jpg
157,9781423101470,"Dr. Seuss, לאה נאור",1960,The Battle of the Labyrinth,Green Eggs and Ham,4.29,457475,6605,14530,66873,121751,251282,https://images.gr-assets.com/books/1468680100m/23772.jpg,https://images.gr-assets.com/books/1468680100s/23772.jpg
158,9780192833590,"Roald Dahl, Quentin Blake",1964,Great Expectations,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",4.1,453959,6236,17193,94240,178216,198862,https://images.gr-assets.com/books/1309211401m/6310.jpg,https://images.gr-assets.com/books/1309211401s/6310.jpg
159,9780345339740,Rick Riordan,2008,The Return of the King,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",4.39,508214,2435,8093,62108,172289,292783,https://images.gr-assets.com/books/1443142158m/2120932.jpg,https://images.gr-assets.com/books/1443142158s/2120932.jpg
160,9781423113390,Charles Dickens,1860,L’Étranger,Great Expectations,3.75,459247,22811,44293,120385,170702,148996,https://images.gr-assets.com/books/1327920219m/2623.jpg,https://images.gr-assets.com/books/1327920219s/2623.jpg
161,9781250012580,J.R.R. Tolkien,1955,The Lost Hero,"The Return of the King (The Lord of the Rings, #3)",4.51,463959,2691,8008,42693,132149,324996,https://images.gr-assets.com/books/1389977161m/18512.jpg,https://images.gr-assets.com/books/1389977161s/18512.jpg
162,9780553582020,"Albert Camus, Matthew    Ward",1942,Eleanor & Park,The Stranger,3.96,420600,10563,28920,100140,174957,169043,https://images.gr-assets.com/books/1349927872m/49552.jpg,https://images.gr-assets.com/books/1349927872s/49552.jpg
163,9780525423640,Rick Riordan,2010,A Feast for Crows,"The Lost Hero (The Heroes of Olympus, #1)",4.35,271576,5020,11267,58590,148498,266120,https://images.gr-assets.com/books/1464201003m/7736182.jpg,https://images.gr-assets.com/books/1464201003s/7736182.jpg
164,9780747263750,Rainbow Rowell,2013,Matched,Eleanor & Park,4.11,514312,12904,26371,94470,196224,249784,https://images.gr-assets.com/books/1341952742m/15745753.jpg,https://images.gr-assets.com/books/1341952742s/15745753.jpg
165,9780385199580,George R.R. Martin,2005,American Gods,"A Feast for Crows (A Song of Ice and Fire, #4)",4.1,428186,3170,18574,94401,175973,189012,https://images.gr-assets.com/books/1429538615m/13497.jpg,https://images.gr-assets.com/books/1429538615s/13497.jpg
166,9780446547570,Ally Condie,2010,The Stand,"Matched (Matched, #1)",3.68,511815,24343,53804,138030,165412,149091,https://images.gr-assets.com/books/1367706191m/7735333.jpg,https://images.gr-assets.com/books/1367706191s/7735333.jpg
167,9780552151700,Neil Gaiman,2001,The Last Song,"American Gods (American Gods, #1)",4.11,378019,9888,24944,83253,178346,221912,https://images.gr-assets.com/books/1258417001m/4407.jpg,https://images.gr-assets.com/books/1258417001s/4407.jpg
168,9780141439590,"Stephen King, Bernie Wrightson",1978,Digital Fortress,The Stand,4.34,438832,5647,13612,56722,134098,259874,https://images.gr-assets.com/books/1213131305m/149267.jpg,https://images.gr-assets.com/books/1213131305s/149267.jpg
169,9780345803920,Nicholas Sparks,2008,Emma,The Last Song,4.14,424637,7253,17803,77712,140241,195420,https://images.gr-assets.com/books/1286549186m/6400090.jpg,https://images.gr-assets.com/books/1286549186s/6400090.jpg
170,9780393312840,Dan Brown,1998,Анна Каренина,Digital Fortress,3.6,423019,16592,47507,136196,144029,103179,https://images.gr-assets.com/books/1360095966m/11125.jpg,https://images.gr-assets.com/books/1360095966s/11125.jpg
171,9780964729230,"Jane Austen, Fiona Stafford",1815,A Clockwork Orange,Emma,3.99,459826,11386,25777,102144,178238,180404,https://images.gr-assets.com/books/1373627931m/6969.jpg,https://images.gr-assets.com/books/1373627931s/6969.jpg
172,9780739380340,"Leo Tolstoy, Louise Maude, Leo Tolstoj, Aylmer Maude",1877,The Shack: Where Tragedy Confronts Eternity,Anna Karenina,4.02,297472,11738,26945,88365,158179,187569,https://images.gr-assets.com/books/1352422904m/15823480.jpg,https://images.gr-assets.com/books/1352422904s/15823480.jpg
173,9780451169520,Anthony Burgess,1962,The Last Olympian,A Clockwork Orange,3.98,431195,14741,24244,84863,163488,167055,https://images.gr-assets.com/books/1348339306m/227463.jpg,https://images.gr-assets.com/books/1348339306s/227463.jpg
